poster_user_id	post_type	question_id	is_answered	question_title	answer_count	view_count	answer_id	answer_creation_date	is_accepted	question_creation_date
5572951	question	58684526	True	Unexpected Python KeyError	1	55	0	0	na	1572814346
11720790	answer	58683862	na	na	na	na	58685217	1572820268	no	na
11720790	question	58683862	False	How do I show the &quot;X&quot; axis scale in hours, minutes and seconds in Python?	1	17	0	0	na	1572809318
11807911	question	58684270	False	How to calculate AUC score in Decision tree in python?	0	20	0	0	na	1572812456
8222873	answer	58684762	na	na	na	na	58684828	1572816919	no	na
11484610	answer	58684762	na	na	na	na	58685215	1572820239	no	na
11484610	question	58684762	False	Running Python function at defined intervals	2	31	0	0	na	1572816353
7697591	question	58685214	False	Unable to run model_main.py for training data. contrib error	0	13	0	0	na	1572820220
5613916	question	58685213	False	Memory error when using fit_transform with OneHotEncoder	0	11	0	0	na	1572820216
2301287	answer	58685191	na	na	na	na	58685211	1572820214	no	na
12148940	question	58685191	True	display prime numbers with upper and lower limit using iterators (not generator)	1	15	0	0	na	1572820026
808990	answer	46692520	na	na	na	na	58685212	1572820214	no	na
1325846	question	46692520	False	How to upload files into BinaryField using FileField widget in Django Admin?	1	692	0	0	na	1507736782
10761474	answer	58679603	na	na	na	na	58679659	1572780040	yes	na
8844422	answer	58679603	na	na	na	na	58679711	1572780557	no	na
11301900	answer	58679603	na	na	na	na	58685206	1572820173	no	na
12315514	question	58679603	True	If statement error when working on dataframe	3	34	0	0	na	1572779517
12245094	question	58685179	False	The same module symbol pick different colum. Why?	0	14	0	0	na	1572819899
2097240	answer	50658584	na	na	na	na	50658818	1527956068	yes	na
8501250	answer	50658584	na	na	na	na	50659377	1527960033	no	na
4120578	question	50658584	True	Extract features from 2 auto-encoders and feed them into an MLP	2	125	0	0	na	1527954518
6118986	question	58685155	False	Pyspark topic modeling task failing; can&#39;t interpret error log	0	15	0	0	na	1572819692
4004541	question	58685188	False	Connect to a local application from a flask application inside a container	0	9	0	0	na	1572819991
12305778	question	58685088	False	How do I fix the TypeError for ufunc &#39;isfinite&#39;?	0	29	0	0	na	1572819158
12317503	question	58685181	False	Need helping setting up a game lobby system in python integrated into HTML all running on a server	0	16	0	0	na	1572819905
3301113	answer	58685086	na	na	na	na	58685152	1572819681	no	na
11529732	question	58685086	False	Creating a dataframe with a range of datetimes	1	12	0	0	na	1572819147
12069178	answer	58684976	na	na	na	na	58685145	1572819621	no	na
9986939	question	58684976	False	Conserving data types from dataframe to SQL Server table	1	16	0	0	na	1572818204
3364687	answer	58685016	na	na	na	na	58685104	1572819300	no	na
10189214	answer	58685016	na	na	na	na	58685124	1572819425	no	na
11740475	question	58685016	True	Is there a way to replace values avoiding nan where the condition is not met?	2	25	0	0	na	1572818592
5217224	question	58684689	False	Why is Python a &quot;pass by object reference&quot; language?	0	36	0	0	na	1572815720
2836621	answer	58684534	na	na	na	na	58685017	1572818594	no	na
9430938	question	58684534	False	Is There A Way To Make Document Image Vertical From Any Position?	1	20	0	0	na	1572814433
12317436	question	58685063	False	Grain Distribution Graph in matplotlib	0	14	0	0	na	1572819029
4028009	answer	58684950	na	na	na	na	58685019	1572818651	no	na
1247758	answer	58684950	na	na	na	na	58685028	1572818775	no	na
788833	answer	58684950	na	na	na	na	58685071	1572819070	no	na
12317405	question	58684950	True	I need help adding values in a txt file to a set of tuples	3	19	0	0	na	1572817998
12317470	question	58685067	False	Can you help me change my IP address on each form submission so I can spam scammers?	0	19	0	0	na	1572819044
4237080	question	58685039	False	Convert postorder traversed tree array to NEWICK formatted array (example provided)	0	4	0	0	na	1572818827
12215965	question	58684197	False	rasa_nlu.model.UnsupportedModelError: The model version is to old to be loaded by this Rasa NLU instance	0	7	0	0	na	1572811852
113962	answer	43868262	na	na	na	na	43869348	1494331494	no	na
7974073	answer	43868262	na	na	na	na	50079646	1524939186	no	na
7985575	question	43868262	False	djangobyexample book - jquery bookmarklet not working at all	2	153	0	0	na	1494328261
1726083	answer	58684023	na	na	na	na	58684110	1572811242	no	na
12317107	question	58684023	True	Connect my Python script to the Arduino script	1	24	0	0	na	1572810555
1718096	answer	46551551	na	na	na	na	46551552	1507057009	yes	na
11050878	answer	46551551	na	na	na	na	54650938	1549977305	no	na
805417	answer	46551551	na	na	na	na	57413766	1565270882	no	na
10613478	answer	46551551	na	na	na	na	58684998	1572818471	no	na
1718096	question	46551551	True	List running Jupyter notebooks and tokens	4	26120	0	0	na	1507057009
10317629	answer	58599124	na	na	na	na	58602544	1572331640	no	na
11599733	answer	58599124	na	na	na	na	58684992	1572818401	no	na
11599733	question	58599124	False	why homepage is not showing while runserver in django and after uploading in heroku it&#39;s not working?	2	57	0	0	na	1572301260
2469283	answer	58682138	na	na	na	na	58683177	1572804648	no	na
10491422	answer	58682138	na	na	na	na	58683688	1572808084	no	na
12316432	question	58682138	False	Is it possible to have a folder-based structure in kivy?	2	25	0	0	na	1572798078
6849682	answer	58684397	na	na	na	na	58684458	1572813816	no	na
3185459	answer	58684397	na	na	na	na	58684467	1572813885	no	na
10815175	answer	58684397	na	na	na	na	58684524	1572814301	no	na
564653	question	58684397	True	Trying to create array with 3 coulms by using a lsi, but can figure out how to add a row	3	29	0	0	na	1572813415
7218537	question	58684915	False	Storing networkx graph object with non-unique nodes as graphviz file	0	10	0	0	na	1572817653
1019129	question	58684042	False	regex for recognizing basic &#39;math expression&#39;	0	22	0	0	na	1572810680
12246753	question	58684968	False	Django &#39;Page not found&#39; error when setting up URLs	0	12	0	0	na	1572818137
1832058	answer	58684766	na	na	na	na	58684965	1572818131	no	na
12317382	question	58684766	False	Change date format of pdf file in a folder	1	12	0	0	na	1572816394
2836621	answer	58679682	na	na	na	na	58684791	1572816589	no	na
12315516	question	58679682	False	how to add an alpha channel of particular value in an BGR image	1	30	0	0	na	1572780287
6494397	answer	48115573	na	na	na	na	48115723	1515162911	no	na
9176651	answer	48115573	na	na	na	na	48115826	1515163342	yes	na
5839247	question	48115573	True	Can&#39;t create a pandas series from numpy array	2	809	0	0	na	1515162407
3890632	answer	47327110	na	na	na	na	47327206	1510827995	no	na
5839247	question	47327110	True	Lambda function	1	40	0	0	na	1510827746
12209793	question	58684105	False	When working with move reviews: ValueError: Failed to convert a NumPy array to a Tensor (Unsupported object type list)	0	15	0	0	na	1572811215
4909087	answer	58683978	na	na	na	na	58684173	1572811665	no	na
9081267	answer	58683978	na	na	na	na	58684225	1572812052	no	na
12124607	question	58683978	True	How can i split string having different delimeters in dataframe?	2	33	0	0	na	1572810297
9341242	answer	58666522	na	na	na	na	58667314	1572655003	no	na
12310314	question	58666522	True	Random time delay non-integer	1	48	0	0	na	1572646794
5495304	answer	38234115	na	na	na	na	38235149	1467845954	no	na
3445711	answer	38234115	na	na	na	na	53227439	1541773097	no	na
5839247	question	38234115	True	Pandas matplotlib.pyplot add legend by a column value	2	1336	0	0	na	1467840689
11827367	question	58683310	False	How can I create a macro	0	21	0	0	na	1572805526
4459820	question	58684937	False	pyspark - value_counts for multiple columns efficiently	0	12	0	0	na	1572817826
4767610	answer	58672417	na	na	na	na	58684936	1572817820	no	na
4767610	question	58672417	False	Seaborn increase title fontsize in custom pairgrid	1	26	0	0	na	1572707954
11823305	answer	58682893	na	na	na	na	58682921	1572803154	no	na
11884237	answer	58682893	na	na	na	na	58684919	1572817697	no	na
5817128	question	58682893	True	Select a pandas dataframe row where column has minimum value	2	22	0	0	na	1572802944
3832970	answer	58641090	na	na	na	na	58643177	1572524203	yes	na
11727742	question	58641090	True	Why my code not working in return value for Python Regex	1	57	0	0	na	1572516985
12317024	question	58683723	False	XML validation using Machine Learning	0	18	0	0	na	1572808345
299831	question	58684902	False	How to export environment variable in a systemd user service	0	9	0	0	na	1572817530
1247758	answer	58681882	na	na	na	na	58682035	1572797432	no	na
1487475	question	58681882	False	Write a spider in scrapy, but why &#39;yield item&#39; not work in a for loop?	1	19	0	0	na	1572796534
67579	answer	58684876	na	na	na	na	58684894	1572817497	no	na
8932735	question	58684876	True	Django filter &quot;__contains&quot; lookup throwing &quot; is not defined&quot;	1	12	0	0	na	1572817358
550094	answer	58684847	na	na	na	na	58684886	1572817421	no	na
12103811	question	58684847	True	How to determine that classes do not equal each other	1	26	0	0	na	1572817104
12310396	question	58679351	False	How can I construct 3d array from dataset in python?	0	28	0	0	na	1572777516
Martijn Pieters14256745	answer	14256745	na	na	na	na	14256849	1357817126	yes	na
29503	answer	14256745	na	na	na	na	14256860	1357817154	no	na
1452759	question	14256745	True	How to check if an RSS feed has been updated in Python?	2	8162	0	0	na	1357816811
7348030	answer	58485175	na	na	na	na	58485502	1571657822	no	na
3700626	answer	58485175	na	na	na	na	58485505	1571657834	no	na
1452759	answer	58485175	na	na	na	na	58485521	1571657878	no	na
1452759	question	58485175	True	Python mock: How to mock a class being called from the class method being tested	3	25	0	0	na	1571656708
11884237	answer	58681890	na	na	na	na	58681961	1572797043	no	na
11500447	answer	58681890	na	na	na	na	58682700	1572801633	no	na
5084082	question	58681890	False	Value error when trying to create a new dataframe column with a function	2	40	0	0	na	1572796597
3706723	answer	58684564	na	na	na	na	58684674	1572815578	yes	na
12317299	question	58684564	True	Currently learning about reading from a file	1	44	0	0	na	1572814754
11401308	question	58684826	False	If I produce a Menubutton with checkbuttons created with a list, how can I get the name of the chosen button?	0	13	0	0	na	1572816910
10847623	question	58684760	False	How can I access 4 external wired microphones from python?	0	9	0	0	na	1572816340
4434679	answer	44320567	na	na	na	na	44321361	1496381035	yes	na
2836621	answer	44320567	na	na	na	na	58679581	1572779371	no	na
5181947	question	44320567	True	Reduce opacity of image using Opencv in Python	2	2813	0	0	na	1496376111
49376	answer	3046217	na	na	na	na	3046247	1276613047	yes	na
8014	answer	3046217	na	na	na	na	3046259	1276613115	no	na
164230	question	3046217	True	Join a list of lists together into one list in Python	2	6310	0	0	na	1276612857
748925	answer	22258491	na	na	na	na	22259008	1394220548	no	na
541038	answer	22258491	na	na	na	na	22259015	1394220568	no	na
1868691	answer	22258491	na	na	na	na	22262470	1394233685	no	na
2643104	answer	22258491	na	na	na	na	27877488	1420901445	no	na
359416	answer	22258491	na	na	na	na	36091388	1458324344	no	na
209882	answer	22258491	na	na	na	na	37754402	1465581005	no	na
3393459	answer	22258491	na	na	na	na	48589768	1517600310	no	na
3476147	answer	22258491	na	na	na	na	49887708	1524000228	no	na
5675325	answer	22258491	na	na	na	na	58684810	1572816727	no	na
2537640	question	22258491	True	Read a small random sample from a big CSV file into a Python data frame	9	33755	0	0	na	1394218809
2236185	answer	26649266	na	na	na	na	26768801	1415228400	yes	na
2236185	question	26649266	True	how to make matplotlib text (xlabel, ticks etc..) saved as text and not as path (when saving image as pdf)	1	189	0	0	na	1414661298
9284423	answer	57701023	na	na	na	na	57702897	1567052215	no	na
9874393	answer	57701023	na	na	na	na	57704013	1567059202	yes	na
11487730	question	57701023	True	tkinter notepad program trying to make a right click copy paste option really new to this can&#39;t get this to work	2	56	0	0	na	1567033501
788833	answer	58676120	na	na	na	na	58676149	1572737036	no	na
12197595	answer	58676120	na	na	na	na	58676325	1572739090	no	na
11014963	answer	58676120	na	na	na	na	58677401	1572754804	no	na
9440895	question	58676120	True	how to specify index of specific elements in each sublist of nested list?	3	37	0	0	na	1572736734
12316246	question	58683355	False	How can multiple objects be simultaneously animated in tkinter?	0	17	0	0	na	1572805836
8147165	answer	58683087	na	na	na	na	58683150	1572804499	no	na
11220884	answer	58683087	na	na	na	na	58683154	1572804524	no	na
693140	answer	58683087	na	na	na	na	58683169	1572804600	no	na
7352626	answer	58683087	na	na	na	na	58683216	1572804871	no	na
12150884	answer	58683087	na	na	na	na	58683363	1572805908	no	na
12316556	answer	58683087	na	na	na	na	58683445	1572806482	no	na
1342784	answer	58683087	na	na	na	na	58683511	1572806929	no	na
11301900	answer	58683087	na	na	na	na	58683845	1572809183	no	na
12299770	question	58683087	False	Extract and round numbers from list of strings in Python	8	75	0	0	na	1572804138
3185459	answer	58684683	na	na	na	na	58684706	1572815883	no	na
8644445	answer	58684683	na	na	na	na	58684770	1572816437	no	na
11852936	question	58684683	True	How to drop parentheses within column or data frame	2	28	0	0	na	1572815647
11919301	question	58683558	False	Is there a way to get an asyncio.create_task to return a value outside of an async function?	0	21	0	0	na	1572807218
550094	answer	58684619	na	na	na	na	58684688	1572815706	yes	na
8150685	answer	58684619	na	na	na	na	58684712	1572815936	no	na
8728746	question	58684619	True	How to split a dictionary containing lists into equal parts based on length of the lists	2	29	0	0	na	1572815084
12315925	question	58680617	False	How can I count objects in opencv?	0	28	0	0	na	1572787774
12062404	answer	58684208	na	na	na	na	58684572	1572814822	no	na
11729210	question	58684208	True	python: while True vs while (condition) efficiency	1	45	0	0	na	1572811929
11884237	answer	58682545	na	na	na	na	58682688	1572801515	no	na
8727339	answer	58682545	na	na	na	na	58682722	1572801719	no	na
2538939	answer	58682545	na	na	na	na	58682959	1572803355	no	na
12298746	answer	58682545	na	na	na	na	58683913	1572809756	no	na
6067379	answer	58682545	na	na	na	na	58683927	1572809832	no	na
10893993	question	58682545	False	Map the multiple columns from pandas dataframe and perform operations on it	5	44	0	0	na	1572800643
10054731	question	58684725	False	Custom metric which compares y_pred with another vector y_real and not y_true (by which it is trained)	0	8	0	0	na	1572816027
